0 1	0	16	0.000000	0.000000	0.000000	0.000000	45.561445	126.618553	170.326400	1
1 0	3	16	0.000000	0.000000	0.000000	0.000000	45.562286	126.625229	30.000000	1
2 0	3	16	0.000000	0.000000	0.000000	0.000000	45.556656	126.626221	30.000000	1
3 0	3	16	0.000000	0.000000	0.000000	0.000000	45.553219	126.619453	30.000000	1
4 0	3	16	0.000000	0.000000	0.000000	0.000000	45.559082	126.618813	20.000000	1
5 0	3	183	5.000000	1900.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
6 0	3	16	0.000000	0.000000	0.000000	0.000000	45.564945	126.618172	15.000000	1
7 0	3	16	0.000000	0.000000	0.000000	0.000000	45.570808	126.617531	20.000000	1
