0	1	0	16	0	0	0	0	45.5579643	126.6167986	173.258200	1
1	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56586080	126.61957280	20.000000	1
2	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56519250	126.61933720	20.000000	1
3	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56433650	126.61899460	20.000000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56359300	126.61881260	100.000000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56277260	126.61853420	100.000000	1
6	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56194850	126.61823440	20.000000	1
7	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56161050	126.61811670	20.000000	1
8	0	3	16	0.00000000	10.00000000	0.00000000	0.00000000	45.56102170	126.62071960	20.000000	1
9	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56147000	126.62279730	100.000000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56312940	126.62341820	100.000000	1
11	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56463880	126.62384630	100.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56589310	126.62402810	100.000000	1
13	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56648830	126.62257160	100.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56660310	126.62079370	100.000000	1
15	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56646150	126.61974400	100.000000	1
16	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56492230	126.61911230	100.000000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56303730	126.61859850	100.000000	1
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56211370	126.61828800	100.000000	1
19	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56136160	126.61907000	100.000000	1
20	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56122530	126.62006620	100.000000	1
21	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56135810	126.62215470	100.000000	1
22	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56199560	126.62302210	100.000000	1
23	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56286670	126.62327900	100.000000	1
24	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56431590	126.62376070	100.000000	1
25	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56566780	126.62395320	100.000000	1
26	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56639040	126.62274290	100.000000	1
27	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56659520	126.62109360	100.000000	1
28	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56625130	126.61963700	100.000000	1
29	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56411120	126.61889820	100.000000	1
30	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56337520	126.61872700	100.000000	1
31	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56188810	126.61849150	100.000000	1
32	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56148970	126.61866300	100.000000	1
33	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56121580	126.62175850	100.000000	1
34	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56171760	126.62301140	100.000000	1
35	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56271640	126.62327900	100.000000	1
36	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56411320	126.62368570	100.000000	1
37	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56550250	126.62397460	100.000000	1
38	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56624000	126.62289290	100.000000	1
39	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56654240	126.62128640	100.000000	1
40	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56619850	126.61982980	100.000000	1
41	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56469690	126.61911240	100.000000	1
42	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56276690	126.61855570	100.000000	1
43	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56131660	126.61900580	100.000000	1
44	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56113450	126.62064460	100.000000	1
45	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56123760	126.62237960	100.000000	1
46	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56368530	126.62345020	100.000000	1
47	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56540490	126.62393180	100.000000	1
48	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56617220	126.62306430	100.000000	1
49	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56636150	126.62182190	100.000000	1
50	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56636330	126.62029030	100.000000	1
51	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56519240	126.61945500	100.000000	1
52	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56344290	126.61872690	100.000000	1
53	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56194860	126.61812730	100.000000	1
54	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	45.56139940	126.61884510	100.000000	1
